adm_cd,adm_nm,gu_cd,risk_index,risk_grade,risk_class,hist_score,struct_score,pct_fire_rate_per_10k,pct_ratio_65plus,pct_cntr_dist_avg,pct_old_bldg_ratio,pct_damage_per_fire,fire_rate_per_10k,ratio_65plus,cntr_dist_avg,old_bldg_ratio,damage_per_fire,avg_living_pop,fire_count
1147059000,서울특별시 양천구 신월4동,11470,69.55,높음,최우선 대응,77.69953051643192,65.09,77.69953051643192,70.18779342723005,54.22535211267606,58.56807511737089,65.72769953051643,15.9744,0.1748,1.6781818181818182,0.6145,7.826518813028313,11476.665743440684,18.33333333333333
1162066500,서울특별시 관악구 서림동,11620,69.06,높음,최우선 대응,83.56807511737088,63.29,83.56807511737088,29.107981220657276,92.72300469483568,46.478873239436616,85.91549295774648,16.9694,0.1377,2.5318181818181817,0.5979,8.326022042788523,17286.036222825693,29.33333333333333
1126057500,서울특별시 중랑구 면목3·8동,11260,68.77,높음,최우선 대응,82.62910798122066,61.91,82.62910798122066,78.40375586854461,58.68544600938967,54.5774647887324,6.338028169014084,16.782,0.1823,1.7431372549019608,0.5997,6.646019388474941,20259.765043986536,34.0
1162057500,서울특별시 관악구 행운동,11620,68.55,높음,최우선 대응,84.27230046948357,62.62,84.27230046948357,34.037558685446015,93.66197183098592,46.478873239436616,60.56338028169014,17.1665,0.142,2.595833333333333,0.5979,7.753815439937397,23301.193497298034,40.0
1129065000,서울특별시 성북구 정릉4동,11290,68.55,높음,잠재 위험,42.48826291079813,89.82,42.48826291079813,91.07981220657277,75.5868544600939,66.78403755868545,79.81220657276995,11.8692,0.2013,2.067692307692308,0.6333,8.131885319003539,18254.475577438137,21.666666666666668
1138064000,서울특별시 은평구 증산동,11380,68.53,높음,최우선 대응,64.55399061032864,74.41,64.55399061032864,76.05633802816901,79.10798122065728,42.136150234741784,58.21596244131455,13.7732,0.1801,2.13,0.5835,7.724320383007107,14520.903209097523,20.0
1129064000,서울특별시 성북구 정릉3동,11290,68.14,높음,최우선 대응,76.05633802816901,67.4,76.05633802816901,31.690140845070424,86.61971830985915,66.78403755868545,87.32394366197182,15.5181,0.1399,2.324324324324324,0.6333,8.400811122000157,15895.445164419578,24.666666666666668
1171055000,서울특별시 송파구 마천2동,11710,67.81,높음,이력 관리,91.78403755868545,47.64,91.78403755868545,95.07042253521126,17.370892018779344,16.19718309859155,66.43192488262912,20.176,0.2112,1.2449438202247192,0.4684,7.8362452101611115,14703.954537236172,29.666666666666668
1111068000,서울특별시 종로구 창신2동,11110,67.65,높음,이력 관리,82.15962441314554,58.96,82.15962441314554,93.42723004694837,65.96244131455398,2.112676056338028,11.971830985915492,16.6762,0.2064,1.8695652173913044,0.3906,6.85751406254539,9194.736002965794,15.333333333333334
1141058500,서울특별시 서대문구 신촌동,11410,67.41,높음,이력 관리,92.48826291079813,56.73,92.48826291079813,2.112676056338028,90.3755868544601,84.38967136150235,65.49295774647888,20.2777,0.0812,2.433529411764706,0.6647,7.826512936337394,55890.64782097889,113.33333333333331
1111057000,서울특별시 종로구 무악동,11110,67.27,높음,잠재 위험,56.57276995305164,77.96,56.57276995305164,88.26291079812206,96.47887323943662,2.112676056338028,60.328638497652584,13.0353,0.1973,2.873076923076923,0.3906,7.753623546559746,6648.619520151019,8.666666666666666
1130553500,서울특별시 강북구 미아동,11305,67.19,높음,최우선 대응,72.06572769953051,65.83,72.06572769953051,92.25352112676056,27.699530516431924,98.59154929577466,6.572769953051644,14.9871,0.2034,1.3544554455445543,0.7607,6.6720570560805905,22686.1015860353,34.0
1150064000,서울특별시 강서구 방화2동,11500,67.05,높음,최우선 대응,76.52582159624414,62.0,76.52582159624414,69.24882629107981,73.47417840375586,10.68075117370892,75.11737089201877,15.7566,0.1737,2.007317073170732,0.4572,8.00840425189005,26655.536378811863,42.0
1147060000,서울특별시 양천구 신월5동,11470,66.52,높음,최우선 대응,74.17840375586854,66.14,74.17840375586854,61.97183098591549,76.52582159624414,58.56807511737089,23.943661971830984,15.259,0.1681,2.0877551020408163,0.6145,7.147173228126011,10922.500595351165,16.666666666666668
1126057000,서울특별시 중랑구 면목7동,11260,66.32,높음,최우선 대응,66.90140845070422,66.88,66.90140845070422,90.61032863849765,43.1924882629108,54.5774647887324,53.755868544600936,13.999,0.2009,1.5266666666666666,0.5997,7.66039114230633,18334.636637918484,25.666666666666668
1130555500,서울특별시 강북구 송천동,11305,65.91,높음,최우선 대응,74.64788732394366,60.51,74.64788732394366,95.77464788732394,10.7981220657277,98.59154929577466,15.023474178403756,15.2659,0.2129,1.1584745762711863,0.7607,6.952445621786096,26638.844303411573,40.66666666666666
1130566000,서울특별시 강북구 인수동,11305,65.6,높음,최우선 대응,65.49295774647888,66.75,65.49295774647888,97.65258215962442,17.84037558685446,98.59154929577466,28.87323943661972,13.8244,0.2204,1.2490740740740742,0.7607,7.235643771911959,27487.59176390102,38.0
1141065500,서울특별시 서대문구 홍제2동,11410,65.42,높음,잠재 위험,26.525821596244132,98.44,26.525821596244132,83.80281690140845,89.90610328638498,84.38967136150235,82.15962441314554,10.0087,0.1886,2.43,0.6647,8.184226318972497,9991.29853919214,10.0
1132071000,서울특별시 도봉구 방학3동,11320,65.36,높음,잠재 위험,27.464788732394368,95.2,27.464788732394368,97.88732394366197,67.6056338028169,81.10328638497653,94.13145539906104,10.0814,0.2209,1.9,0.65,8.845611436523864,20830.431556268195,21.0
1153077000,서울특별시 구로구 오류1동,11530,65.17,높음,최우선 대응,69.95305164319248,64.79,69.95305164319248,59.037558685446015,65.49295774647888,50.82159624413145,78.63849765258216,14.5576,0.1661,1.8366197183098592,0.5993,8.091768038216957,16257.277668868268,23.666666666666668
1150060400,서울특별시 강서구 가양2동,11500,65.05,높음,잠재 위험,43.1924882629108,83.3,43.1924882629108,99.76525821596243,87.79342723004694,10.68075117370892,71.83098591549296,11.8981,0.2586,2.375925925925926,0.4572,7.952108970043996,15128.464224390464,18.0
1111069000,서울특별시 종로구 창신3동,11110,64.64,높음,이력 관리,89.43661971830986,50.41,89.43661971830986,64.67136150234741,73.94366197183099,2.112676056338028,23.004694835680752,19.107,0.1704,2.0142857142857142,0.3906,7.130847216061129,4884.762183615357,9.333333333333334
1159063000,서울특별시 동작구 사당2동,11590,64.64,높음,잠재 위험,52.347417840375584,79.34,52.347417840375584,76.52582159624414,99.53051643192488,34.97652582159624,34.97652582159624,12.4053,0.1802,3.481512605042017,0.5743,7.361953302678572,31975.63239058406,39.66666666666666
1120065000,서울특별시 성동구 성수1가1동,11200,64.21,높음,이력 관리,86.15023474178403,56.65,86.15023474178403,12.676056338028168,81.45539906103286,95.07042253521126,37.79342723004695,17.622,0.1143,2.198989898989899,0.75,7.394113411874785,18726.54938922853,33.0
1135062400,서울특별시 노원구 중계4동,11350,63.99,높음,이력 관리,79.10798122065728,53.92,79.10798122065728,95.30516431924883,11.971830985915492,74.88262910798123,12.44131455399061,16.1379,0.2115,1.1782051282051282,0.646,6.870737016701129,16317.68907308952,26.33333333333333
1126061000,서울특별시 중랑구 중화2동,11260,63.81,높음,이력 관리,87.55868544600939,46.86,87.55868544600939,92.01877934272301,11.032863849765258,54.5774647887324,16.901408450704224,17.8835,0.2028,1.1595419847328243,0.5997,7.001181028010815,25722.05750623181,46.0
1154562000,서울특별시 금천구 독산2동,11545,63.74,높음,이력 관리,90.3755868544601,45.25,90.3755868544601,74.64788732394366,7.042253521126761,78.28638497652582,32.629107981220656,19.4664,0.1779,1.09125,0.6476,7.287731624323135,13870.039688064046,27.0
1129081000,서울특별시 성북구 석관동,11290,63.71,높음,최우선 대응,63.6150234741784,66.15,63.6150234741784,88.02816901408451,41.78403755868544,66.78403755868545,38.028169014084504,13.7056,0.1972,1.5171171171171172,0.6333,7.395182978003423,26996.27309366812,37.0
1117058000,서울특별시 용산구 효창동,11170,63.65,높음,최우선 대응,67.37089201877934,69.35,67.37089201877934,48.59154929577465,84.38967136150235,91.19718309859155,1.1737089201877933,14.1105,0.1596,2.269230769230769,0.7379,6.224696573083284,9449.209983578969,13.333333333333334
1165055000,서울특별시 서초구 반포본동,11650,63.57,높음,이력 관리,95.07042253521126,44.01,95.07042253521126,37.67605633802817,69.95305164319248,6.220657276995305,76.99530516431925,21.4562,0.1475,1.95,0.4541,8.076882512518818,4660.658328156841,10.0
1150057000,서울특별시 강서구 화곡4동,11500,63.46,높음,최우선 대응,63.38028169014085,69.45,63.38028169014085,80.04694835680752,97.88732394366197,10.68075117370892,5.633802816901409,13.6562,0.1837,3.020833333333333,0.4572,6.593738357318402,17574.439415120087,24.0
1117055500,서울특별시 용산구 청파동,11170,63.23,높음,이력 관리,82.3943661971831,58.04,82.3943661971831,19.718309859154928,83.09859154929578,91.19718309859155,25.11737089201878,16.7248,0.1268,2.245132743362832,0.7379,7.1761095251949785,22521.44583766376,37.66666666666666
1132051200,서울특별시 도봉구 창2동,11320,63.21,높음,잠재 위험,47.417840375586856,77.87,47.417840375586856,82.27699530516432,54.929577464788736,81.10328638497653,68.07511737089203,12.2756,0.187,1.6849056603773584,0.65,7.8685386182251955,28783.500465602257,35.333333333333336
1123070500,서울특별시 동대문구 청량리동,11230,63.14,높음,잠재 위험,51.64319248826291,70.59,51.64319248826291,99.53051643192488,11.737089201877934,87.67605633802818,93.1924882629108,12.3762,0.2495,1.1768115942028985,0.6955,8.815720783479097,19930.690733151383,24.666666666666668
1114060500,서울특별시 중구 을지로동,11140,62.96,높음,이력 관리,98.35680751173709,39.32,98.35680751173709,30.868544600938968,42.48826291079813,38.497652582159624,98.59154929577466,24.2346,0.1393,1.525,0.5778,9.690538520382798,17605.66403422489,42.66666666666666
1132068000,서울특별시 도봉구 쌍문3동,11320,62.93,높음,이력 관리,77.46478873239437,54.8,77.46478873239437,88.73239436619718,19.953051643192488,81.10328638497653,1.4084507042253522,15.9476,0.1976,1.277027027027027,0.65,6.274808519893487,16303.375669022926,26.0
1117052000,서울특별시 용산구 용산2가동,11170,62.63,높음,이력 관리,83.09859154929578,52.34,83.09859154929578,39.671361502347416,42.95774647887324,91.19718309859155,54.694835680751176,16.9218,0.1503,1.5262295081967212,0.7379,7.675843232142655,12016.042008906476,20.33333333333333
1132051500,서울특별시 도봉구 창5동,11320,62.57,높음,최우선 대응,65.02347417840375,64.15,65.02347417840375,84.03755868544602,38.028169014084504,81.10328638497653,22.065727699530516,13.8049,0.1888,1.474390243902439,0.65,7.122591478425501,19799.71595458515,27.33333333333333
1117070000,서울특별시 용산구 보광동,11170,62.5,높음,이력 관리,99.29577464788733,40.88,99.29577464788733,38.84976525821596,32.629107981220656,91.19718309859155,11.032863849765258,31.7082,0.1492,1.4010309278350517,0.7379,6.807559397141152,10512.523640029112,33.333333333333336
1162064500,서울특별시 관악구 서원동,11620,62.21,높음,이력 관리,95.53990610328638,43.61,95.53990610328638,21.830985915492956,67.13615023474179,46.478873239436616,58.920187793427225,21.7039,0.1293,1.8944055944055944,0.5979,7.7295637074458,21962.26465947962,47.66666666666666
1153053000,서울특별시 구로구 구로2동,11530,61.79,높음,이력 관리,92.72300469483568,39.42,92.72300469483568,61.61971830985915,11.267605633802818,50.82159624413145,76.29107981220658,20.3463,0.1678,1.1659574468085103,0.5993,8.024656040142624,33585.084387145194,68.33333333333333
1168052100,서울특별시 강남구 논현1동,11680,61.26,높음,이력 관리,97.88732394366197,41.36,97.88732394366197,3.286384976525822,88.96713615023474,21.948356807511736,80.28169014084507,23.4049,0.092,2.3880398671096343,0.5206,8.133842278357807,42868.56836743086,100.33333333333331
1138063100,서울특별시 은평구 신사1동,11380,60.87,높음,최우선 대응,62.20657276995305,65.79,62.20657276995305,71.59624413145539,76.99530516431925,42.136150234741784,19.014084507042252,13.5156,0.1757,2.089010989010989,0.5835,7.04983042670853,23429.80194829876,31.666666666666668
1121584700,서울특별시 광진구 자양4동,11215,60.71,높음,이력 관리,75.35211267605634,55.25,75.35211267605634,33.33333333333333,59.859154929577464,70.89201877934272,79.34272300469483,15.4499,0.1416,1.7508620689655172,0.6359,8.112623682139686,26321.649089628823,40.66666666666666
1117051000,서울특별시 용산구 후암동,11170,60.68,높음,이력 관리,94.13145539906104,38.68,94.13145539906104,55.39906103286385,4.225352112676056,91.19718309859155,36.61971830985916,20.7112,0.1631,1.047945205479452,0.7379,7.377952341899325,13036.441091475615,27.0
1153080000,서울특별시 구로구 항동,11530,60.48,높음,잠재 위험,50.117370892018776,74.8,50.117370892018776,50.117370892018776,96.24413145539906,50.82159624413145,74.4131455399061,12.368500000000001,0.16005,2.87,0.5993,7.996507522576268,21332.169676937774,6.666666666666667
1174070000,서울특별시 강동구 둔촌2동,11740,60.32,높음,잠재 위험,41.31455399061033,78.16,41.31455399061033,87.44131455399061,79.34272300469483,30.985915492957744,66.90140845070422,11.7868,0.1963,2.142708333333333,0.5642,7.83888486344159,27149.04412963064,32.0
1129077000,서울특별시 성북구 장위2동,11290,60.1,높음,잠재 위험,46.478873239436616,73.23,46.478873239436616,96.71361502347418,46.948356807511736,66.78403755868545,40.61032863849765,12.2088,0.2156,1.5727272727272728,0.6333,7.44809839035809,12013.191241675764,14.666666666666666
1162063000,서울특별시 관악구 남현동,11620,59.87,보통,잠재 위험,57.04225352112676,69.71,57.04225352112676,45.305164319248824,99.29577464788733,46.478873239436616,52.58215962441315,13.0485,0.1555,3.4554347826086955,0.5979,7.6444004493384305,23502.143721333698,30.666666666666668
1144070000,서울특별시 마포구 망원2동,11440,59.68,보통,최우선 대응,69.48356807511738,61.54,69.48356807511738,43.309859154929576,89.2018779342723,62.558685446009385,3.755868544600939,14.4915,0.1535,2.4027777777777777,0.6235,6.506899531430872,16561.48209690724,24.0
1120067000,서울특별시 성동구 성수2가1동,11200,59.56,보통,이력 관리,96.71361502347418,35.85,96.71361502347418,18.779342723004692,16.901408450704224,95.07042253521126,92.25352112676056,22.7292,0.1249,1.234959349593496,0.75,8.614607553182537,19358.39417939411,44.0
1111071000,서울특별시 종로구 숭인2동,11110,59.36,보통,이력 관리,93.42723004694837,32.7,93.42723004694837,74.29577464788733,7.276995305164319,2.112676056338028,94.83568075117371,20.5896,0.1776,1.0935483870967742,0.3906,8.90391495908701,12303.921020160116,25.33333333333333
1117066000,서울특별시 용산구 이태원2동,11170,59.35,보통,이력 관리,88.02816901408451,44.48,88.02816901408451,26.877934272300468,42.01877934272301,91.19718309859155,46.009389671361504,17.9875,0.1345,1.5233333333333334,0.7379,7.536837900140974,11118.824287327148,20.0
1121583000,서울특별시 광진구 자양2동,11215,58.84,보통,잠재 위험,52.816901408450704,71.34,52.816901408450704,45.774647887323944,89.43661971830986,70.89201877934272,48.35680751173709,12.4222,0.156,2.4063291139240506,0.6359,7.571285240960191,21198.555853002184,26.33333333333333
1154561000,서울특별시 금천구 독산1동,11545,58.39,보통,이력 관리,87.08920187793427,42.66,87.08920187793427,20.422535211267608,42.25352112676056,78.28638497652582,80.51643192488262,17.8284,0.1283,1.5244791666666666,0.6476,8.146343979778747,36832.598681568415,65.66666666666667
1117068500,서울특별시 용산구 한남동,11170,58.37,보통,이력 관리,96.0093896713615,37.59,96.0093896713615,15.258215962441316,40.375586854460096,91.19718309859155,42.72300469483568,21.9075,0.1192,1.4989949748743718,0.7379,7.479223623948279,31191.74626393741,68.33333333333333
1159062000,서울특별시 동작구 사당1동,11590,58.15,보통,이력 관리,69.24882629107981,57.97,69.24882629107981,38.26291079812207,91.78403755868545,34.97652582159624,41.78403755868544,14.4639,0.149,2.507619047619048,0.5743,7.457518456157353,24198.17524979076,35.0
1156071000,서울특별시 영등포구 대림2동,11560,58.13,보통,이력 관리,88.96713615023474,40.46,88.96713615023474,53.63849765258216,50.23474178403756,26.643192488262912,23.708920187793428,18.8629,0.1624,1.6123809523809525,0.554,7.143046964231995,18554.97286062591,35.0
1111055000,서울특별시 종로구 부암동,11110,57.78,보통,이력 관리,64.7887323943662,56.64,64.7887323943662,75.11737089201877,68.54460093896714,2.112676056338028,50.23474178403756,13.7898,0.179,1.9363636363636365,0.3906,7.6162754899364735,14020.04685466703,19.33333333333333
1114062500,서울특별시 중구 다산동,11140,57.76,보통,이력 관리,89.90610328638498,34.11,89.90610328638498,63.84976525821596,2.112676056338028,38.497652582159624,86.85446009389672,19.3714,0.1697,0.9848101265822784,0.5778,8.382380978891993,14970.5169636008,29.0
1117064000,서울특별시 용산구 이촌2동,11170,57.68,보통,잠재 위험,35.44600938967136,79.18,35.44600938967136,78.75586854460094,57.863849765258216,91.19718309859155,59.38967136150235,10.943,0.1826,1.7333333333333334,0.7379,7.742402021815781,7919.82139576965,8.666666666666666
1130561500,서울특별시 강북구 수유1동,11305,57.68,보통,잠재 위험,50.117370892018776,70.47,50.117370892018776,50.117370892018776,66.19718309859155,98.59154929577466,52.816901408450704,12.368500000000001,0.16005,1.8703703703703705,0.7607,7.651968942495579,21332.169676937774,27.0
1114065000,서울특별시 중구 신당5동,11140,57.47,보통,이력 관리,98.82629107981221,27.72,98.82629107981221,48.82629107981221,3.286384976525822,38.497652582159624,89.2018779342723,25.1347,0.1599,1.0158730158730158,0.5778,8.444631986202427,8620.230053511645,21.666666666666668
1120069000,서울특별시 성동구 성수2가3동,11200,57.32,보통,이력 관리,79.5774647887324,48.49,79.5774647887324,3.051643192488263,59.154929577464785,95.07042253521126,90.61032863849765,16.305,0.0909,1.7439759036144578,0.75,8.531799605935744,33936.46627424491,55.333333333333336
1130553400,서울특별시 강북구 삼양동,11305,57.32,보통,잠재 위험,48.12206572769953,67.26,48.12206572769953,96.47887323943662,20.187793427230048,98.59154929577466,28.4037558685446,12.2964,0.2155,1.277215189873418,0.7607,7.233189812165641,22770.97963127729,28.0
1154564000,서울특별시 금천구 독산4동,11545,57.07,보통,이력 관리,88.26291079812206,37.96,88.26291079812206,63.6150234741784,9.15492957746479,78.28638497652582,11.267605633802818,18.1808,0.1692,1.1346153846153846,0.6476,6.820244455716029,11733.975483997452,21.33333333333333
1171054000,서울특별시 송파구 마천1동,11710,57.05,보통,이력 관리,91.07981220657277,32.22,91.07981220657277,88.49765258215963,1.8779342723004695,16.19718309859155,32.3943661971831,19.9055,0.1974,0.9846153846153848,0.4684,7.276574601577642,12224.412068058587,24.33333333333333
1156072000,서울특별시 영등포구 대림3동,11560,56.92,보통,이력 관리,84.50704225352112,38.81,84.50704225352112,54.694835680751176,29.342723004694836,26.643192488262912,81.2206572769953,17.184,0.1629,1.370731707317073,0.554,8.169351883630599,24247.34974670669,41.66666666666666
1120066000,서울특별시 성동구 성수1가2동,11200,56.91,보통,이력 관리,84.74178403755869,46.49,84.74178403755869,7.746478873239436,69.24882629107981,95.07042253521126,24.413145539906104,17.2555,0.1049,1.9457142857142853,0.75,7.16254104145989,20283.36201429221,35.0
1117059000,서울특별시 용산구 용문동,11170,56.83,보통,최우선 대응,61.03286384976526,60.63,61.03286384976526,67.25352112676056,47.88732394366197,91.19718309859155,0.7042253521126761,13.4164,0.1722,1.5771428571428572,0.7379,5.89171690473461,8695.826796761281,11.666666666666666
1147065000,서울특별시 양천구 신정4동,11470,56.68,보통,이력 관리,66.43192488262912,56.21,66.43192488262912,51.525821596244135,63.14553990610329,58.56807511737089,35.68075117370892,13.9286,0.1602,1.8022727272727272,0.6145,7.365586914880607,32786.199703447965,45.66666666666666
1135067000,서울특별시 노원구 상계5동,11350,56.57,보통,잠재 위험,37.558685446009385,73.96,37.558685446009385,98.59154929577466,40.140845070422536,74.88262910798123,46.948356807511736,11.2105,0.2241,1.4983870967741937,0.646,7.55094430584606,18435.056280312954,20.666666666666668
1174052600,서울특별시 강동구 상일제2동,11740,56.4,보통,잠재 위험,50.117370892018776,68.1,50.117370892018776,50.117370892018776,94.36619718309859,30.985915492957744,72.30046948356808,12.368500000000001,0.16005,2.67,0.5642,7.961148292986492,21332.169676937774,10.0
1135056000,서울특별시 노원구 월계1동,11350,56.31,보통,잠재 위험,57.51173708920187,61.64,57.51173708920187,65.84507042253522,53.051643192488264,74.88262910798123,27.464788732394368,13.1224,0.1714,1.6584269662921347,0.646,7.220938226899464,22607.62126290939,29.666666666666668
1141061500,서울특별시 서대문구 연희동,11410,56.23,보통,이력 관리,92.95774647887323,36.66,92.95774647887323,25.11737089201878,39.201877934272304,84.38967136150235,19.248826291079812,20.3874,0.1329,1.486635944700461,0.6647,7.050490962970153,37604.97562077875,76.66666666666667
1154551000,서울특별시 금천구 가산동,11545,56.13,보통,이력 관리,68.7793427230047,56.25,68.7793427230047,0.2347417840375587,88.02816901408451,78.28638497652582,88.96713615023474,14.3659,0.0671,2.377647058823529,0.6476,8.44015097775494,59631.84010732351,85.66666666666667
1130554500,서울특별시 강북구 송중동,11305,55.94,보통,잠재 위험,51.40845070422535,62.15,51.40845070422535,87.08920187793427,13.615023474178404,98.59154929577466,47.417840375586856,12.3722,0.1954,1.1983471074380163,0.7607,7.557836788244346,34755.38376391921,43.0
1174052500,서울특별시 강동구 상일제1동,11740,55.67,보통,잠재 위험,50.117370892018776,66.99,50.117370892018776,50.117370892018776,92.95774647887323,30.985915492957744,69.24882629107981,12.368500000000001,0.16005,2.5628571428571427,0.5642,7.881751307092269,21332.169676937774,23.33333333333333
1135063000,서울특별시 노원구 상계1동,11350,55.62,보통,잠재 위험,35.2112676056338,74.15,35.2112676056338,96.24413145539906,40.61032863849765,74.88262910798123,54.929577464788736,10.9223,0.214,1.4990909090909093,0.646,7.679882689289732,36622.26370186499,40.0
1144071000,서울특별시 마포구 연남동,11440,55.33,보통,이력 관리,86.85446009389672,42.29,86.85446009389672,10.093896713615024,77.69953051643192,62.558685446009385,21.36150234741784,17.7291,0.11,2.098958333333333,0.6235,7.1028567762004595,18049.390376874093,32.0
1126059000,서울특별시 중랑구 상봉2동,11260,55.18,보통,이력 관리,81.69014084507043,43.02,81.69014084507043,39.436619718309856,54.694835680751176,54.5774647887324,20.422535211267608,16.6596,0.1502,1.6828125,0.5997,7.084066443086821,25610.85729102984,42.66666666666666
1121577000,서울특별시 광진구 중곡4동,11215,55.17,보통,잠재 위험,42.95774647887324,67.57,42.95774647887324,80.98591549295774,38.732394366197184,70.89201877934272,75.35211267605634,11.8845,0.186,1.4783132530120482,0.6359,8.00907087014025,24682.064336359643,29.33333333333333
1147053000,서울특별시 양천구 목3동,11470,55.04,보통,잠재 위험,54.929577464788736,64.3,54.929577464788736,52.816901408450704,85.44600938967136,58.56807511737089,11.502347417840376,12.6455,0.1615,2.302941176470588,0.6145,6.847061210309881,18188.28850635917,23.0
1150054000,서울특별시 강서구 화곡1동,11500,55.01,보통,이력 관리,68.30985915492957,50.79,68.30985915492957,61.61971830985915,67.37089201877934,10.68075117370892,42.25352112676056,14.1581,0.1678,1.894472361809045,0.4572,7.467854684043638,46851.944928038574,66.33333333333333
1114067000,서울특별시 중구 황학동,11140,54.91,보통,이력 관리,98.59154929577466,24.85,98.59154929577466,44.60093896713615,6.103286384976526,38.497652582159624,73.47417840375586,24.8931,0.1548,1.0787878787878789,0.5778,7.976800758840702,13256.68761775837,33.0
1171056200,서울특별시 송파구 방이2동,11710,54.84,보통,이력 관리,72.30046948356808,50.15,72.30046948356808,13.262910798122066,97.1830985915493,16.19718309859155,91.54929577464789,15.0054,0.1158,2.9411042944785275,0.4684,8.590310397536081,36209.294554676126,54.333333333333336
1114068000,서울특별시 중구 중림동,11140,54.74,보통,이력 관리,88.49765258215963,38.0,88.49765258215963,32.3943661971831,62.91079812206573,38.497652582159624,12.206572769953052,18.329,0.1408,1.8,0.5778,6.861136285526599,8729.322891183312,16.0
1111070000,서울특별시 종로구 숭인1동,11110,54.72,보통,이력 관리,60.56338028169014,51.55,60.56338028169014,84.38967136150235,37.32394366197183,2.112676056338028,90.3755868544601,13.3859,0.1889,1.4666666666666666,0.3906,8.518017094339234,7470.542700827875,10.0
1141070000,서울특별시 서대문구 남가좌2동,11410,54.61,보통,이력 관리,75.11737089201877,47.52,75.11737089201877,36.971830985915496,49.53051643192488,84.38967136150235,19.953051643192488,15.409,0.1464,1.6076923076923078,0.6647,7.065104485481217,19685.47773854621,30.33333333333333
1162052500,서울특별시 관악구 보라매동,11620,54.51,보통,이력 관리,71.83098591549296,46.49,71.83098591549296,46.71361502347418,43.89671361502347,46.478873239436616,73.94366197183099,14.937,0.1571,1.5430379746835443,0.5979,7.984437801548803,17629.598517085153,26.33333333333333
1162065500,서울특별시 관악구 신원동,11620,54.4,보통,이력 관리,64.08450704225352,54.64,64.08450704225352,37.67605633802817,73.23943661971832,46.478873239436616,61.737089201877936,13.7545,0.1475,1.9955882352941168,0.5979,7.771655005234549,16479.486770931428,22.666666666666668
1156065000,서울특별시 영등포구 신길3동,11560,53.88,보통,잠재 위험,46.009389671361504,66.02,46.009389671361504,69.71830985915493,78.87323943661971,26.643192488262912,51.64319248826291,12.1615,0.1743,2.120833333333333,0.554,7.639802608499639,13156.240946870452,16.0
1156061000,서울특별시 영등포구 양평1동,11560,53.79,보통,이력 관리,73.70892018779342,47.17,73.70892018779342,15.96244131455399,84.97652582159625,26.643192488262912,82.3943661971831,15.1997,0.1209,2.291954022988506,0.554,8.1855886439057,19079.381020978894,29.0
1168051000,서울특별시 강남구 신사동,11680,53.64,보통,이력 관리,87.79342723004694,36.19,87.79342723004694,10.7981220657277,73.00469483568075,21.948356807511736,72.53521126760563,17.9809,0.1108,1.9938144329896907,0.5206,7.967021499770677,35963.997325373,64.66666666666667
1120062000,서울특별시 성동구 금호4가동,11200,53.62,보통,관찰 지역,55.16431924882629,57.41,55.16431924882629,68.7793427230047,25.234741784037556,95.07042253521126,43.66197183098591,12.6656,0.1733,1.3333333333333333,0.75,7.5022533784722425,12237.90771669396,15.5
1168067500,서울특별시 강남구 개포3동,11680,53.53,보통,잠재 위험,50.117370892018776,64.09,50.117370892018776,50.117370892018776,95.77464788732394,21.948356807511736,56.57276995305164,12.368500000000001,0.16005,2.75,0.5206,7.698248688358318,21332.169676937774,9.333333333333334
1156067000,서울특별시 영등포구 신길5동,11560,53.49,보통,이력 관리,84.03755868544602,32.84,84.03755868544602,66.19718309859155,10.56338028169014,26.643192488262912,63.6150234741784,17.0785,0.1715,1.1545454545454543,0.554,7.7960184203269005,9563.664175836971,16.333333333333332
1126062000,서울특별시 중랑구 묵1동,11260,53.37,보통,잠재 위험,41.78403755868544,67.26,41.78403755868544,79.81220657276995,56.10328638497653,54.5774647887324,49.06103286384976,11.8033,0.1835,1.71,0.5997,7.59797797463576,25699.05648022197,30.33333333333333
1144069000,서울특별시 마포구 망원1동,11440,53.22,보통,이력 관리,62.91079812206573,54.58,62.91079812206573,34.27230046948357,71.47887323943662,62.558685446009385,47.183098591549296,13.6214,0.1427,1.975,0.6235,7.552888500071921,19577.071356268192,26.666666666666668
1174057000,서울특별시 강동구 암사1동,11740,53.13,보통,이력 관리,78.16901408450704,39.4,78.16901408450704,71.94835680751174,31.220657276995308,30.985915492957744,9.859154929577464,15.9809,0.1758,1.3858333333333337,0.5642,6.766842292730684,26698.52102357525,42.66666666666666
1132051100,서울특별시 도봉구 창1동,11320,52.86,보통,잠재 위험,42.01877934272301,65.98,42.01877934272301,87.44131455399061,36.38497652582159,81.10328638497653,29.107981220657276,11.8354,0.1963,1.4555555555555555,0.65,7.236731961526564,20841.47360988901,24.666666666666668
1138055200,서울특별시 은평구 갈현2동,11380,52.79,보통,이력 관리,66.66666666666666,48.26,66.66666666666666,63.14553990610329,45.539906103286384,42.136150234741784,32.159624413145536,13.9409,0.169,1.556989247311828,0.5835,7.276085744001766,22475.76742471797,31.33333333333333
1171060000,서울특별시 송파구 석촌동,11710,52.48,보통,이력 관리,80.51643192488262,38.35,80.51643192488262,24.178403755868544,65.02347417840375,16.19718309859155,80.75117370892019,16.4568,0.1324,1.833098591549296,0.4684,8.15433761027432,28762.25038405204,47.333333333333336
